User-ID;ISBN;Book-Rating
36;0064407667;8
36;0064407675;7
36;0070212570;9
36;0140179836;10
36;0140244824;6
36;0142000205;9
36;0142000663;8
36;0142001740;10
36;0151008116;10
36;0312144075;10
36;0312195516;9
36;0312291639;9
36;0312305060;8
36;031242227X;9
36;0312966970;8
36;0312978383;6
36;0312980140;6
36;0316168688;10
36;0316182540;8
36;0316569321;9
36;0316666343;10
36;0316693235;9
36;0316693251;9
36;0316769487;8
36;0316780812;9
36;0316781142;9
36;0316782505;8
36;0345339703;8
36;0345342968;8
36;0345378490;7
36;034538430X;5
36;0345384350;5
36;0345384369;8
36;0345387651;5
36;0345417623;5
36;0345423097;10
36;0345435168;8
36;0345438329;9
36;0345439104;8
36;0345441265;8
36;0374100128;9
36;0375412530;9
36;0375412824;10
36;0375502238;8
36;0375701214;8
36;0375703063;8
36;0375706771;7
36;0375707972;5
36;0375726403;4
36;0375727345;9
36;0380001411;7
36;0380002930;6
36;0380703882;7
36;0380730138;8
36;038531292X;9
36;0385315309;7
36;0385318782;9
36;0385319207;7
36;038533334X;6
36;038533558X;9
36;0385337639;9
36;0385420161;7
36;0385472943;6
36;0385492081;5
36;0385498802;9
36;0385503822;8
36;0385504209;10
36;0385505833;10
36;0385508417;10
36;0385720106;9
36;0385720467;9
36;039480001X;5
36;0399141065;7
36;0399144463;7
36;0399148027;8
36;042510687X;8
36;0425107469;9
36;0425115801;8
36;0425119653;7
36;042513699X;7
36;0425162443;9
36;0425166619;8
36;0425172996;8
36;042517736X;6
36;0425179885;4
36;042518109X;9
36;0425182878;5
36;0440200563;8
36;0440211263;9
36;0440213525;5
36;0440214041;6
36;0440217547;7
36;044022103X;8
36;044022165X;5
36;0440222656;9
36;0440224675;5
36;0440226104;5
36;0440226430;9
36;0440236703;9
36;0440236991;7
36;0440343194;10
36;0440940001;9
36;0446353957;8
36;0446363251;8
36;0446364193;8
36;044651652X;9
36;044651862X;6
36;0446519138;8
36;0446527785;8
36;0446531332;9
36;0446532452;8
36;0446605239;10
36;0446607207;7
36;0446607657;9
36;0446608955;8
36;0446609404;8
36;0446609943;5
36;0446610038;9
36;0446610399;6
36;0446613843;8
36;0446672211;8
36;0449005909;7
36;0449006522;7
36;0449006530;8
36;0451161343;8
36;0451161351;7
36;0451169514;8
36;0451169522;10
36;0451177096;8
36;0451184963;8
36;0451197747;9
36;0451409973;6
36;0451410947;8
36;0451524934;8
36;0515102636;10
36;051511992X;10
36;0515120898;10
36;0515127221;9
36;0515136379;9
36;0515136530;8
36;0525945210;10
36;0525947299;10
36;0553250426;7
36;0553268880;5
36;0553278274;7
36;0553278355;2
36;0553285920;6
36;0553294903;9
36;0553295977;5
36;0553296981;8
36;0553299506;7
36;0553563521;7
36;0553565915;7
36;0553568701;7
36;0553568760;7
36;0553572326;9
36;0553579754;8
36;0553580191;7
36;0553582747;8
36;0553801376;9
36;0670880728;7
36;0670894605;10
36;0671001132;9
36;0671001795;7
36;0671021001;10
36;0671025333;9
36;0671039741;9
36;0671041789;7
36;0671042262;8
36;0671510053;5
36;0671510126;7
36;0671525743;8
36;0671534718;7
36;067164257X;9
36;067169507X;7
36;0671708635;7
36;0671729411;7
36;0679745203;7
36;0679746048;9
36;0684801221;8
36;0684801523;6
36;0684814994;9
36;068484477X;7
36;0684874350;7
36;0688170528;8
36;0688177867;5
36;0740704818;9
36;0743203631;8
36;0743211375;9
36;0743235150;10
36;0743237188;9
36;0743411323;9
36;0743418174;9
36;0743454529;10
36;0765341972;6
36;0767905938;9
36;0767915054;9
36;0786862564;6
36;0786866845;9
36;0786867647;10
36;0786868716;8
36;0786881852;9
36;0786884592;5
36;0786885688;7
36;0786889020;5
36;0802135196;8
36;0804114609;8
36;0804115613;7
36;0811801802;10
36;0811802981;9
36;0812967240;8
36;0842329129;9
36;0842329242;9
36;0842329269;9
36;0842329285;7
36;084233226X;6
36;087113795X;8
36;0877017883;10
36;0894803204;8
36;1400032717;10
36;1551665301;9
36;1558743669;10
36;1558744150;8
36;155874424X;8
36;1558745017;7
36;1573221112;8
36;1573229326;9
36;1878424114;9
36;0151002290;7
36;0312265859;10
36;0345422384;8
36;0449911446;9
36;0452283205;9
36;0743437802;4
36;0061015725;10
36;0345413873;8
36;0312983271;5
36;0316569321;8
36;0316899984;8
36;0375706771;7
36;0446523569;6
36;0380728133;8
36;044021145X;3
36;0316666343;9
36;0451197399;6
36;0446527165;8
36;0525945938;9
36;034539657X;7
36;038550120X;9
36;0743211383;3
36;0786868716;10
36;0380018179;5
36;0440201926;5
36;0440224837;5
36;0440235596;5
36;0515127833;8
36;0515132187;9
36;0312924585;10
36;0399150439;10
36;0425163407;10
36;0440214041;10
36;0440222656;7
36;0446360589;10
36;0515122491;10
36;0553582526;9
36;0842329129;10
36;084232920X;10
36;0842329218;10
36;0842329242;10
36;0842329250;10
36;0842329269;10
36;0842329285;10
36;0842332251;10
36;084233226X;10
36;0140119906;9
36;0345353145;6
36;0060932759;9
36;0345441036;5
36;0440222842;9
36;0312274920;8
36;044021145X;6
36;0345350472;9
36;0345413369;9
36;0375725784;9
36;0446364193;9
36;0446604801;8
36;0140143505;9
36;0312171838;10
36;0312974256;9
36;0312979096;7
36;0345423402;6
36;0425181464;8
36;0553569910;3
36;0553582364;6
36;0765342987;9
36;0886777844;10
36;0345413377;10
36;0553380095;10
36;002542730X;8
36;0060512822;9
36;0064400581;8
36;0140177396;5
36;0312983824;7
36;0385323638;8
36;0385335482;7
36;0440122090;6
36;0440213290;9
36;0440514428;8
36;0671510053;7
36;0671776134;9
36;0767905202;7
36;014023313X;7
36;0312244266;7
36;0375726349;6
36;0375726403;8
36;0446675059;8
36;0679781587;9
36;006000438X;6
36;0060392452;10
36;0060915544;10
36;0060921145;10
36;0060922532;5
36;0060938455;10
36;0060976241;10
36;0142004235;9
36;0312305060;10
36;0312422156;8
36;0316666343;9
36;0316776963;7
36;0345337662;7
36;0375703764;8
36;0385722435;9
36;0440127793;5
36;0446532231;10
36;0452269571;10
36;0553268449;9
36;0553377884;8
36;0671683993;6
36;0679734775;9
36;0679781587;8
36;0786866586;10
36;0804106304;8
36;080411109X;8
36;0874776945;10
36;0345338588;9
36;0380752859;8
36;039915079X;8
36;042510107X;9
36;0425147584;9
36;0425180964;9
36;0066211611;8
36;0399147284;7
36;0684848783;9
36;034538430X;9
36;0345422317;7
36;0446607657;5
36;0142001740;8
36;0312291639;8
36;0425184226;3
36;0440236673;9
36;0451181379;9
36;0441000916;8
36;0441001971;8
36;0061044431;7
36;0380789035;7
36;0441003257;6
36;0441008534;6
36;0449208672;8
36;0671011367;7
36;0060090367;5
36;0140620427;5
36;0316666343;6
36;0316769487;6
36;0452282152;6
36;0452284449;6
36;0671039725;7
36;0804114986;6
36;0375703055;10
36;0684814994;10
36;0842329129;10
36;0842329242;10
36;0842329285;7
36;0842332251;7
36;084233226X;7
36;0842332278;8
36;0842332340;8
36;0451207521;7
36;0671021001;8
36;0804111898;10
37;0061009059;10
37;0312983867;9
37;0425178765;8
37;0446527793;8
37;0446531332;9
37;0449208672;4
37;0440241413;7
37;0451206525;8
37;0312983271;8
37;0312983298;9
37;0312983301;7
37;0380778556;3
37;0671014196;6
37;0060922532;10
37;0312195516;9
37;0316096199;8
37;0385335482;9
37;0440224594;10
37;067101420X;4
37;0891075275;9
37;1551668998;10
37;0142000205;8
37;0440206154;7
37;0446612545;9
37;0061000043;7
37;0380805995;8
37;0330485385;6
37;1857022424;6
37;0060930535;8
37;044661064X;7
37;0316666343;8
37;0345361792;10
37;0060934417;8
37;0552134619;5
37;0552140287;5
37;0064407667;7
37;0312284683;9
37;0312974256;8
37;0312980159;9
37;0316779423;7
37;0380788624;9
37;0385475721;7
37;0439064872;7
37;044048474X;9
37;0441004520;5
37;0451409973;9
37;0553573403;9
37;0679454446;6
37;067976402X;8
38;0515114693;8
38;0743206029;6
38;0345339703;9
38;0345339711;10
38;0345339738;9
38;0345350499;9
38;0061009059;9
38;0142000205;5
38;0425178102;3
38;0449227421;3
38;0553271636;9
38;0553279556;9
38;0553279912;9
38;0553280341;9
38;0553284789;9
38;0609804138;5
38;0671001795;9
38;0743418174;7
38;0446603589;7
38;0446611778;7
38;0451526341;7
38;0553580221;8
38;0316182540;10
38;0380718332;10
38;0425154092;10
38;0425169863;10
38;0425175405;10
38;0440218535;7
38;0440226430;9
38;0446359866;10
38;0449221482;10
38;055356451X;10
38;0671004573;9
38;0671894455;5
38;0684195976;9
38;0684832291;8
38;0425136981;9
38;044021145X;8
38;0440214041;9
38;044022165X;8
38;0671001132;9
38;0743439740;8
38;0375727345;7
38;0399145990;8
38;0440224624;6
38;044023722X;10
38;0446606812;9
38;0671021001;9
38;1400031354;7
38;0064407667;10
38;0064407675;10
38;0064407683;10
38;0064407691;10
38;014034294X;8
38;0316769487;9
38;0345443284;4
38;0375702709;8
38;0380730138;3
38;0380973545;10
38;038529929X;8
38;0385324057;4
38;0385484518;8
38;0385490992;5
38;0385493800;5
38;0385497466;5
38;0440211727;5
38;0440213525;5
38;0446310786;8
38;044651652X;9
38;0446516538;7
38;0446605239;6
38;0446608955;10
38;0452282829;5
38;0553296981;8
38;0553569155;5
38;0553573616;10
38;0670844527;6
38;0670855030;5
38;0670865796;7
38;0670868361;8
38;0671822209;5
38;0671864173;7
38;0679446486;8
38;0679781587;9
38;068484267X;5
38;0684853507;10
38;0684867621;5
38;0684874350;8
38;0749309423;5
38;0786817070;5
38;0786889020;5
38;080411109X;2
38;1558743316;10
38;1558744150;8
38;0316284955;8
38;0345384377;5
38;0345439104;7
38;0440241162;8
38;0446611085;7
38;0670805149;9
38;0142000205;9
38;0385265700;8
38;0671003755;10
38;0064407667;8
38;0156711427;5
38;0316569321;6
38;0316769487;3
38;0380718332;6
38;0399142282;2
38;0440226430;4
38;044661162X;8
38;0451167716;9
38;0684810387;5
38;0786867647;8
38;0312974256;8
38;0440221471;8
38;0440226430;8
38;0446364193;7
38;0446604275;8
38;0446605239;9
38;0446607657;7
38;0446611085;9
38;051512219X;8
38;0671027646;8
38;080410526X;9
38;0142000205;8
38;0345339711;8
38;0425171396;7
38;0345446666;9
38;0385265700;10
38;055321313X;9
38;034539657X;8
38;0689817851;8
38;0099727412;7
38;0345313860;6
38;0399501487;8
38;044900371X;8
38;0679429220;8
38;1400030382;8
39;0156001314;8
39;0345368754;8
39;0671027360;8
39;0399143947;9
39;0425109720;10
39;0440217520;9
39;044651652X;9
39;0684195984;9
39;0060175400;5
39;0156027321;9
39;0316777730;8
39;0449911519;7
39;0060928336;5
39;034540288X;8
39;0440221471;10
39;0446609323;8
39;0316781266;8
39;0373484232;1
39;0525945938;6
39;068484477X;5
39;0684801469;9
39;0804106304;9
39;0345378490;6
39;2070360024;9
39;0140280553;5
39;0345435796;7
39;039304016X;8
39;0425147584;5
39;0679744398;6
39;067976402X;8
39;0140131558;5
39;0743225406;8
39;0440223202;8
39;0670894184;7
39;0373250126;8
39;0449910237;7
39;0425182908;7
39;0446609404;7
39;0380789884;8
39;0446610038;10
39;0671568833;10
39;3423202327;9
39;3423202947;9
39;0060512806;10
39;0142000205;8
39;0446672211;10
39;0679444815;7
39;0684848783;8
39;0684865742;8
39;042516098X;5
39;0425172546;5
39;014029628X;5
39;0670869902;5
40;006101351X;8
40;0345443284;4
40;0316096199;5
40;0446672211;8
40;0446608890;7
40;0553260111;7
40;0553263226;6
40;0553287737;6
40;0374129983;2
40;076790382X;7
40;0449003795;5
40;0671028383;5
40;3442541751;8
40;3492045170;6
40;0440212561;10
40;0446605239;8
40;0446606812;9
40;0345442768;7
40;0449911519;8
40;039304016X;7
40;0425083837;8
40;0679419454;7
40;0061097861;5
40;0373218397;8
40;0373218966;6
40;042518630X;4
40;0515130389;5
40;0553265741;7
40;0553272837;5
40;0553582127;7
40;0375506039;7
40;0385502532;5
40;0345402871;9
40;0440220602;8
40;0446671002;5
40;0449203794;9
40;0385729340;10
40;0385730586;10
40;0553210092;3
40;0060926317;8
40;0142000205;5
40;0786885688;5
40;0312982518;8
40;0345313151;8
40;0345318854;8
40;0345389417;8
40;0345417623;8
40;0345441036;9
40;0380789019;8
40;0399146008;8
40;042513525X;8
40;0425147363;9
40;0425155404;7
40;0425170349;9
40;0425177173;7
40;0425184226;10
40;0425190641;7
40;0446364193;8
40;0446601241;9
40;0451188462;9
40;0553579983;8
40;0553580221;8
40;0671024248;9
40;0743467523;9
41;031242227X;6
41;0316666343;10
41;0679731148;10
41;068484477X;10
41;0684874350;10
41;0060392452;8
41;0440967694;10
41;0446532231;8
41;0451169530;5
41;0140258795;8
41;0156007754;8
41;0385480016;7
41;0425169863;4
41;0553377884;9
41;0345378490;10
41;042518286X;10
41;0425177173;5
41;0671016776;7
41;0679430946;8
41;0140481346;1
41;0316666343;5
41;0345342968;10
41;0385474547;6
41;0425172546;8
41;0439064872;9
41;0441003257;8
41;0446310786;7
41;0553272535;5
41;0425147584;5
41;0425147622;5
41;0446609943;9
41;051513287X;10
41;0679444815;6
41;0375758232;7
41;0446520802;4
41;0670032379;9
41;0439136369;7
41;0515135739;8
41;0312421273;9
41;0374172897;6
41;0399142282;3
41;0425172546;3
41;0425175405;9
41;0449221482;8
41;0449221512;8
41;0449223612;8
41;0684195976;9
41;0345441036;9
41;0804114986;10
41;0312305060;7
41;0316569321;10
41;0316666343;10
41;0373218192;10
41;0375703063;9
41;0385484518;10
41;0399149848;10
41;0515133302;9
41;0743206061;9
41;1400077826;9
41;1565122968;10
41;0060188731;7
41;0142004235;10
41;0316780812;8
41;0385498802;8
41;055328942X;8
41;0679429220;8
41;0151008116;10
41;0316666343;7
42;0061030643;8
42;0425182908;3
42;067100042X;5
42;0671867172;7
42;0743411250;5
42;0061097101;5
42;0312278586;8
42;0312983271;6
42;0316776963;8
42;0060959037;10
42;0061097101;5
42;0316601950;5
42;0345439104;6
42;038082101X;6
42;044023722X;10
42;0446679593;8
42;0452282152;9
42;0679432477;6
42;1400031354;9
42;140003180X;9
42;1400032717;9
42;0380002930;5
42;0517122707;9
42;0312282990;9
42;0670030643;8
42;0670031909;7
42;0060987529;9
42;0345450892;9
42;0060928336;8
42;0553582755;10
42;067102423X;8
42;0671039725;5
42;0743467523;10
42;0060921145;8
42;0060976845;8
42;006101351X;10
42;0373250134;7
42;0375700757;8
42;0385335482;8
42;0413537900;9
42;0425167313;9
42;0425169693;8
42;0446605239;4
42;0449910571;7
42;0670892963;8
42;067172262X;8
42;0688177867;7
42;076790382X;9
42;0804108749;9
42;0316284955;10
42;0373484003;9
42;0380001411;10
42;0385335482;10
42;0842329129;10
42;031242227X;7
42;0345384369;8
42;0385484518;9
42;0425121259;5
42;0425163407;8
42;0425179885;8
42;0425182886;8
42;0446532231;7
42;0446600474;6
42;0446609617;6
42;0515093203;7
42;0515102652;7
42;0515128546;5
42;0553568701;7
42;0553580221;8
42;0670865796;10
42;0684872153;8
42;0446611212;5
42;0891073906;5
42;0142001740;10
42;0553279378;8
42;0553282476;8
42;038072118X;10
42;0451205626;6
42;0345342968;10
42;0553573136;10
42;0684853515;9
42;0060928336;10
42;0061096113;6
42;0061097101;9
42;0312961324;5
42;031298328X;9
42;0375726403;6
42;0440122090;9
42;0446604658;7
42;0451205421;8
42;0515131229;9
42;0553260111;8
42;0553575538;8
42;0671041789;9
42;0099771519;6
42;0449911446;7
42;0380789019;7
42;0440211727;5
42;0671038443;6
42;034540288X;3
42;0446532231;7
42;0812548051;8
42;0743236742;5
42;0786881852;8
42;0060920084;8
42;0064407667;7
42;0140258795;6
42;1400031354;9
42;0345361792;6
42;0385420161;8
42;0553273914;7
42;0671789422;7
43;0553579606;8
43;067976402X;4
43;0553210092;5
43;0553280414;4
43;0684801523;8
43;0060392452;2
43;0393312836;10
43;0684833395;9
43;0156027321;8
43;044023722X;6
43;0452282152;9
43;0590660543;7
43;0679731148;8
43;0345413881;8
43;0345416260;10
43;0380805995;6
43;0380817691;9
43;0425145638;9
43;0425153975;9
43;042518109X;7
43;0425182878;10
43;0425182908;2
43;0440178002;8
43;044021145X;9
43;0440224624;8
43;0440224764;9
43;0440235162;10
43;0440241073;9
43;0446527165;9
43;0446607193;9
43;0446611212;10
43;0446611808;9
43;0446612545;9
43;0446667900;7
43;0451204891;8
43;0553571818;10
43;0671016768;9
43;0671026011;9
43;0671028367;7
43;0671034006;9
43;0671042262;7
43;0743436210;3
43;0743439740;8
43;0767900383;9
43;0786889616;8
43;0060928336;7
43;0060987103;3
43;0316969680;7
43;0345436911;5
43;0375706771;5
43;0440226430;9
43;0446530239;7
43;0446610542;8
43;0743237188;8
43;014025448X;10
43;0140254544;10
43;0446672211;10
43;0679412956;10
43;0061031844;4
43;0440213525;9
43;0440222656;9
43;0446606812;10
43;0553582755;8
43;059035342X;10
43;1558744150;7
43;0440214041;10
43;0446609404;9
43;0061032093;8
43;0553583956;9
43;0743437640;8
43;0375702709;9
43;0671250671;10
43;0767905938;10
43;0767916069;4
43;0971880107;2
43;0440235162;7
43;051512608X;7
43;0553572326;10
43;0312974256;8
43;0345361792;10
43;068484477X;9
43;0060958022;10
43;0060987529;9
43;0142001805;9
43;0156001314;9
43;0345337662;8
43;0374199698;10
43;0375703764;9
43;0380002450;10
43;038000917X;10
43;0385504209;5
43;0440495962;9
43;0441790348;10
43;0553208845;10
43;0553277472;10
43;059030271X;10
43;0871136791;10
43;0886773520;7
43;0060977493;10
43;0345424719;9
43;0060502258;8
43;0060928336;10
43;0060930535;8
43;0060976845;8
43;0061015725;8
43;0070212570;9
43;014028009X;5
43;0140298479;8
43;0312195516;10
43;0312243022;8
43;0345436911;8
43;0345439104;8
43;0345443683;9
43;0425105334;10
43;0440174643;10
43;0446672211;8
43;0449219364;8
43;0449221504;8
43;0449221512;8
43;0451169530;10
43;0451186362;8
43;0553271636;8
43;0553279556;8
43;0553280341;8
43;0553280368;8
43;0553284789;8
43;0671041789;10
43;0679781587;10
43;0743227441;8
43;0743417682;8
43;1573225789;10
43;0345370775;8
43;0440206154;7
43;0451170385;10
43;0553564528;8
43;0670835382;10
43;0812548051;10
43;0812548094;10
43;0812551478;10
43;0812551486;8
43;0836217691;8
43;0836218620;8
43;0836218787;9
43;0880381736;10
43;0842329242;9
43;0842329250;9
43;0842332340;7
43;0380018179;6
43;0440206154;7
43;0064407667;7
43;0345339681;10
43;0345339711;10
43;0345339738;10
43;0446364495;8
43;0786808551;8
43;0060927569;8
43;031242227X;10
43;0060915544;9
43;0440998050;10
43;0452264464;8
43;0553278355;8
43;0670858692;8
43;0679751521;8
43;1573225517;9
43;0440498058;10
43;0670880728;9
43;0312278586;7
43;0446364193;8
43;055321313X;9
43;0671003755;9
43;087113795X;9
43;0440221595;9
43;0553271636;9
43;0553284789;6
43;0142001805;8
43;0156027321;8
43;0375725784;9
43;0060391626;8
43;0140053204;10
43;0345325818;6
43;0971880107;6
43;0312144075;10
43;0345453387;9
43;0767905180;10
43;0380820889;6
43;0446610038;6
43;0451202503;6
43;0385335482;8
43;0385336179;8
43;0060928336;8
43;0345427637;6
43;0060168013;8
43;0060188731;10
43;0142001430;6
43;0312305060;7
43;0375725784;8
43;0385722206;7
43;0425179672;7
43;0439404371;9
43;0440211727;7
43;0670030643;6
43;0767900383;6
44;0345447840;6
44;0425184129;8
44;0446611867;7
44;0743225422;7
44;1551668998;7
44;0374129983;7
44;0439064864;7
44;0439136350;7
44;0590353403;7
44;0060502258;10
44;0440224675;8
44;0449006530;10
44;0515102636;10
44;051512219X;9
44;0515126772;10
44;0060987049;7
44;0316769487;10
44;0671726889;6
44;038542471X;9
44;0440178002;8
44;0767905385;6
44;006019491X;9
44;0060929790;10
44;0374270325;9
44;0375406530;9
44;0380730138;9
44;0451166582;9
44;0679426159;7
44;0767915054;5
44;0061015725;5
44;0446602620;9
44;0380710218;7
44;0380717018;7
44;0425147622;7
44;0425154092;7
44;0425158616;7
44;042516098X;6
44;0425163407;7
44;0425169863;7
44;0684857820;8
44;1400034779;8
44;0060987103;6
44;0345440765;7
44;067091021X;7
44;0786868716;8
44;1400031354;8
44;1400031362;8
44;1558745718;7
44;0312979479;8
44;080410526X;5
44;0440213525;10
44;0449003787;9
44;0449219364;8
44;0375706062;7
44;0385498802;6
44;0312278586;9
44;0316666343;9
44;0553579754;8
44;0060916508;8
44;038550120X;6
44;0425178951;8
44;0440234743;7
44;0446601241;10
44;0671041789;10
44;0552131067;9
44;0552134651;8
45;0380789035;8
45;0446519081;8
45;0316666343;6
45;0316690619;8
45;0345413881;7
45;0345441036;2
45;0345443284;4
45;0440224675;9
45;0553569031;10
45;0671758896;5
45;0345409973;10
45;0553578359;10
45;0060915544;8
45;0060958022;10
45;0142001740;10
45;0156027321;7
45;0312291639;8
45;031242227X;5
45;0316601950;8
45;0345439104;8
45;0345445848;5
45;0375705856;7
45;0385503954;10
45;0385720467;7
45;0425184943;9
45;0679442790;9
45;0679731148;8
45;0684857820;7
45;0743203631;8
45;0743237188;8
45;1558745157;7
45;0060175400;7
45;0060915544;8
45;0060921145;8
45;0060928336;8
45;0060932759;8
45;0060959037;8
45;0064400018;10
45;0064400026;10
45;0064400034;10
45;0064400042;10
45;0064400557;10
45;006440188X;9
45;0064407667;8
45;0070212570;8
45;014017737X;7
45;0140177396;8
45;014023313X;3
45;0140293248;8
45;014029628X;8
45;0140374248;9
45;0141301155;10
45;0142000663;9
45;0142004235;10
45;0151002290;7
45;0156011042;6
45;0312099436;8
45;0312195516;9
45;0312278586;7
45;0312305060;8
45;0312924801;7
45;0312961324;8
45;0312971346;6
45;0312978383;7
45;0316089699;9
45;0316284955;7
45;0316569321;8
45;0316781010;10
45;0316781142;6
45;0316782262;8
45;0316788228;8
45;0316789089;8
45;0345370775;5
45;0345387651;8
45;0374129983;8
45;0375500510;8
45;0375700757;8
45;0375705171;7
45;0375705856;7
45;0375707972;4
45;0375726349;8
45;0375726403;8
45;0380001411;5
45;0380710218;8
45;0385314698;6
45;0385318073;8
45;0385319207;10
45;0385335881;6
45;0385337639;10
45;0385420161;3
45;0385503954;8
45;0385507607;8
45;0385722206;8
45;0385722435;8
45;0399148027;7
45;0425147622;8
45;0425158616;7
45;0425162443;7
45;0425163407;8
45;0425167313;8
45;0439064872;9
45;0440211263;8
45;0440217563;9
45;044022103X;8
45;0440235596;8
45;0446519138;9
45;044900371X;6
45;0451169530;8
45;0451209907;6
45;0452282152;8
45;0452284449;5
45;0553234811;8
45;0553250426;10
45;0553250531;9
45;0553268880;5
45;0553278029;5
45;0553296981;8
45;0670894605;8
45;0671004549;6
45;0671041789;7
45;0671042556;9
45;0671510053;8
45;0671776134;9
45;0679439382;8
45;0679746048;7
45;067976402X;7
45;0679775439;7
45;0684801051;8
45;0684841185;9
45;0688170528;9
45;0871136791;9
45;1400030382;8
45;1573229571;2
45;0156006529;7
45;0316666343;8
45;0070212570;10
45;0140067477;8
45;0316602906;9
45;0373484410;7
45;0375726403;5
45;0385511612;6
45;0425113884;9
45;0446364193;10
45;0446364800;10
45;0446516538;7
45;0446530891;10
45;0743206061;9
45;0743418204;10
45;0743486226;8
45;0971880107;5
45;0553275976;9
45;0671016768;7
45;0316603570;8
45;0399149848;6
45;0743454529;10
45;0767900383;6
45;014028009X;7
45;0140280464;7
45;0609804138;6
45;0156027321;10
45;0440224594;7
45;0448095017;5
45;0553250426;9
45;0553574574;8
45;0345465083;9
45;0399147128;8
45;0399148248;9
45;0446527033;8
45;0446527793;10
45;0553800973;7
45;0743406176;9
45;0060930535;6
45;0385318782;5
45;0060502258;7
45;0140067477;7
45;0140293248;9
45;0316769487;7
45;0449221512;6
45;0553279556;6
45;0142001740;9
45;0345369947;7
45;0345433491;6
45;0349101779;6
45;0375700757;7
45;0394800168;10
45;0440940001;7
45;0553250531;9
45;0553280945;8
45;0425180638;8
45;044023722X;8
45;0345333926;7
45;044661095X;8
45;0553576089;8
45;0060830956;7
45;0385335482;7
45;0440234743;5
45;0743418174;6
45;0553268449;8
45;0553289691;10
45;0553377884;9
45;0316693294;8
45;038550120X;9
45;0061093335;5
45;0070212570;6
45;0312263120;7
45;031242227X;6
45;0345342968;7
45;038550120X;7
45;0425158632;5
45;0446611778;5
45;0452281903;6
45;0670032379;7
45;068484477X;7
45;0786866276;7
45;080411109X;6
45;0060928336;9
45;0312291639;6
45;0316777722;8
45;0345313860;9
45;0385335482;8
45;0394758285;10
45;0449910571;2
45;0804108749;7
45;089480829X;1
45;0099279274;4
45;0099727412;8
45;0440180295;10
45;0449212602;9
45;0451163966;9
45;0140042598;10
45;0553274325;10
45;0060928336;7
45;0060977493;8
45;0064407667;8
45;0064407683;8
45;0064410129;8
45;0345413369;8
45;0345413377;9
45;0345424719;6
45;0375707972;9
45;0380789035;8
45;0380977788;7
45;0385492081;7
45;0449219461;5
45;0451166892;8
45;0553273914;8
45;0553572997;8
45;0743412028;7
45;0747546290;9
45;0804114986;7
45;0971880107;3
45;0312195516;6
45;0671027344;3
46;0425183971;6
46;0451203593;3
46;0345366239;10
46;0679781587;9
46;0316776963;8
46;0385720955;7
46;0452260116;4
46;0679731148;8
46;0141000198;6
46;0345342968;8
46;0345348036;7
46;0385335830;7
46;0425129586;8
46;0440219078;10
46;0446363251;8
46;0446365386;9
46;059035342X;9
46;067976397X;9
46;0684801523;6
46;0804114986;8
46;0812570944;8
46;0099387913;9
46;0140067779;10
46;0425182908;3
46;0451184963;8
46;0684872153;2
46;0786889020;8
46;0440202043;5
46;0515135062;7
46;0060391448;6
46;0060502258;8
46;0060928336;7
46;0316779237;9
46;0345342968;8
46;0345443284;7
46;0375502025;10
46;0375727345;8
46;0385484518;8
46;0385502532;8
46;0439136369;8
46;0439139600;9
46;043935806X;9
46;0446310786;8
46;0446610542;6
46;0553277537;7
46;0553348973;7
46;0670031909;9
46;0671003755;8
46;0684833395;9
46;0767913000;8
46;0786868716;7
46;1400031354;6
46;1400031362;6
46;1592400876;10
46;0060920084;5
46;0066214440;5
46;0345389964;8
46;0060916508;8
46;0156007479;6
46;0312244266;7
46;0316143464;9
46;0316776963;10
46;0316779423;8
46;0345370805;10
46;0385319037;9
46;0425092917;8
46;0446604275;7
46;0553268880;10
46;0671027360;8
46;0767914767;6
46;0804111359;8
46;0312971346;10
46;0385472951;10
46;0425169863;8
46;044021145X;10
46;0440214041;10
46;044022103X;8
46;0440225701;10
46;0440226430;8
46;0446343455;10
46;044651652X;10
46;0449221490;10
46;0449223604;7
46;0553280414;4
46;0670865796;10
46;0671001132;10
46;0671868691;7
46;068484477X;8
46;0312990456;7
46;0385504209;9
46;0440241537;8
46;080411868X;9
46;0140067477;10
46;0452266564;4
46;0804105820;9
46;0316096199;7
46;0316666343;9
46;0099747200;8
46;0345459202;10
46;0060517794;9
46;0060928336;8
46;0312979096;7
46;0375719180;7
46;0385720106;9
46;0804111359;7
46;0060959037;9
46;0060976845;7
46;0452264464;9
46;059035342X;9
46;0060199652;9
46;0374129983;7
46;038572179X;5
46;0060934913;9
46;0066211611;10
46;0345413350;7
46;0345417623;8
46;0449003795;7
46;0553279912;7
47;0345337662;6
47;0399133143;8
47;0425083837;10
47;0316284955;5
47;0345439104;5
47;0375756981;10
47;0425163407;5
47;0440226430;7
47;0446391301;7
47;0552999954;7
47;0590660543;8
47;0385314744;3
47;0425107469;6
47;0425119653;1
47;0451167317;7
47;0451169522;5
47;0449212602;9
47;1573229571;9
47;0312955006;8
47;0345441036;7
47;0425182878;7
47;0671024108;6
47;0316969443;7
47;0380805995;8
47;0316284955;7
47;0971880107;3
47;0345417623;10
47;044023722X;10
47;0449005836;8
47;0449006522;8
47;0451204530;10
47;0553582747;10
47;0671004530;8
47;0671004549;8
47;0671004573;10
47;0671741195;10
47;0671867113;10
47;0671867156;10
47;0671888587;7
47;0385722435;8
